"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","KA1","KA2","MA1","MD1","OC1","OD1","REM","EQD"
"01002099999","2023-05-25T06:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","042,1,N,0068,1","99999,9,9,9","999999,9,9,9","-0010,1","-0015,1","09891,1","120,M,+0003,1","120,N,-0010,1","99999,9,09879,1","7,1,019,1,+999,9","0091,1","9,99,0108,1,999","SYN004BUFR",
"01002099999","2023-05-26T02:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","999,9,N,0049,1","99999,9,9,9","999999,9,9,9","-0060,1","-0073,1","09911,1","120,M,-0059,1","120,N,-0060,1","99999,9,09899,1","2,1,005,1,+999,9","0057,1","9,99,0050,1,999","SYN004BUFR",
"01002099999","2023-06-04T18:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","261,1,N,0027,1","99999,9,9,9","999999,9,9,9","-0010,1","-0020,1","10133,1",,,"99999,9,10121,1","2,1,004,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-06-13T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","255,1,N,0009,1","99999,9,9,9","999999,9,9,9","-0002,1","-0011,1","10013,1",,,"99999,9,10002,1","7,1,004,1,+999,9",,"9,99,0014,1,999","SYN004BUFR",
"01002099999","2023-06-14T06:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","153,1,N,0025,1","99999,9,9,9","999999,9,9,9","+0015,1","-0021,1","09979,1","120,N,-0003,1",,"99999,9,09967,1","8,1,014,1,+999,9","0069,1","9,99,0064,1,999","SYN004BUFR",
"01002099999","2023-06-22T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","135,1,N,0064,1","99999,9,9,9","999999,9,9,9","+0016,1","+0010,1","10077,1",,,"99999,9,10065,1","7,1,007,1,+999,9","0076,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-06-30T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","004,1,N,0006,1","99999,9,9,9","999999,9,9,9","+0017,1","+0013,1","10191,1",,,"99999,9,10179,1",,,"3,99,9999,9,999","SYN004BUFR","Q014     3APCTENQ02.3    3APC3  "
"01002099999","2023-07-06T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","069,1,N,0029,1","99999,9,9,9","999999,9,9,9","+0035,1","+0014,1","10202,1","120,M,+0037,1","120,N,+0035,1","99999,9,10191,1","4,1,000,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-07-07T12:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","252,1,N,0031,1","99999,9,9,9","999999,9,9,9","+0087,1","+0009,1","10232,1","120,M,+0090,1","120,N,+0074,1","99999,9,10221,1",,,"3,99,9999,9,999","SYN004BUFR","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-07-07T13:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","260,1,N,0028,1","99999,9,9,9","999999,9,9,9","+0082,1","+0020,1","10234,1","120,M,+0088,1","120,N,+0082,1","99999,9,10222,1",,,"9,99,0031,1,999","SYN004BUFR","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-07-09T23:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","286,1,N,0057,1","99999,9,9,9","999999,9,9,9","+0010,1","+0000,1","10199,1",,,"99999,9,10187,1","4,1,000,1,+999,9","0068,1","9,99,0068,1,999","SYN004BUFR",
"01002099999","2023-07-10T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","328,1,N,0025,1","99999,9,9,9","999999,9,9,9","+0011,1","+0001,1","10184,1",,,"99999,9,10172,1","7,1,007,1,+999,9",,"9,99,0029,1,999","SYN004BUFR",
"01002099999","2023-07-16T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","066,1,N,0086,1","99999,9,9,9","999999,9,9,9","+0025,1","+0006,1","10112,1",,,"99999,9,10100,1",,"0103,1","9,99,0087,1,999","SYN004BUFR","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-07-18T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","301,1,N,0050,1","99999,9,9,9","999999,9,9,9","+0027,1","+0018,1","10132,1",,,"99999,9,10121,1",,"0063,1","3,99,9999,9,999","SYN004BUFR","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-07-26T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","280,1,N,0016,1","99999,9,9,9","999999,9,9,9","+0051,1","+0038,1","10110,1",,,"99999,9,10099,1","7,1,007,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-07-29T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","302,1,N,0019,1","99999,9,9,9","999999,9,9,9","+0012,1","-0020,1","10117,1",,,"99999,9,10105,1","4,1,000,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-07-29T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","347,1,N,0018,1","99999,9,9,9","999999,9,9,9","+0050,1","+0006,1","10113,1",,,"99999,9,10102,1","2,1,003,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-08-03T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","102,1,N,0140,1","99999,9,9,9","999999,9,9,9","+0060,1","+0044,1","10116,1",,,"99999,9,10104,1","8,1,016,1,+999,9","0179,1","9,99,0155,1,999","SYN004BUFR",
"01002099999","2023-08-06T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","287,1,N,0052,1","99999,9,9,9","999999,9,9,9","+0045,1","+0024,1","10019,1",,,"99999,9,10008,1","2,1,012,1,+999,9","0059,1","9,99,0055,1,999","SYN004BUFR",
"01002099999","2023-08-07T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","263,1,N,0070,1","99999,9,9,9","999999,9,9,9","+0031,1","+0015,1","10075,1",,,"99999,9,10063,1","2,1,004,1,+999,9","0083,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-08-09T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","087,1,N,0053,1","99999,9,9,9","999999,9,9,9","+0032,1","+0004,1","10256,1",,,"99999,9,10244,1","2,1,006,1,+999,9","0058,1","9,99,0055,1,999","SYN004BUFR",
"01002099999","2023-08-10T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","143,1,N,0061,1","99999,9,9,9","999999,9,9,9","+0057,1","+0026,1","10217,1",,,"99999,9,10205,1","7,1,004,1,+999,9","0080,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-08-10T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","138,1,N,0048,1","99999,9,9,9","999999,9,9,9","+0057,1","+0030,1","10215,1","120,M,+0058,1","120,N,+0054,1","99999,9,10203,1","7,1,005,1,+999,9","0072,1","9,99,0062,1,999","SYN004BUFR",
"01002099999","2023-08-10T23:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","137,1,N,0059,1","99999,9,9,9","999999,9,9,9","+0055,1","+0024,1","10212,1","120,M,+0058,1","120,N,+0054,1","99999,9,10200,1","7,1,007,1,+999,9","0069,1","9,99,0059,1,999","SYN004BUFR",
"01002099999","2023-08-11T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","097,1,N,0038,1","99999,9,9,9","999999,9,9,9","+0062,1","+0048,1","10099,1",,,"99999,9,10088,1","7,1,015,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-08-12T20:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","098,1,N,0083,1","99999,9,9,9","999999,9,9,9","+0051,1","+0044,1","10092,1",,,"99999,9,10080,1","7,1,003,1,+999,9","0099,1","9,99,0088,1,999","SYN004BUFR",
"01002099999","2023-08-13T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","077,1,N,0064,1","99999,9,9,9","999999,9,9,9","+0045,1","+0031,1","10109,1",,,"99999,9,10098,1","2,1,008,1,+999,9","0069,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-08-15T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","175,1,N,0023,1","99999,9,9,9","999999,9,9,9","+0057,1","+0039,1","10093,1",,,"99999,9,10081,1","0,1,001,1,+999,9","0066,1","9,99,0060,1,999","SYN004BUFR",
"01002099999","2023-08-16T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","306,1,N,0083,1","99999,9,9,9","999999,9,9,9","+0047,1","+0024,1","10113,1",,,"99999,9,10101,1","2,1,006,1,+999,9","0105,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-08-17T20:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","009,1,N,0030,1","99999,9,9,9","999999,9,9,9","+0056,1","+0038,1","10140,1",,,"99999,9,10128,1",,,"9,99,0039,1,999","SYN004BUFR","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-08-18T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","290,1,N,0049,1","99999,9,9,9","999999,9,9,9","+0030,1","+0003,1","10234,1",,,"99999,9,10223,1","2,1,014,1,+999,9","0060,1","9,99,0050,1,999","SYN004BUFR",
"01002099999","2023-08-20T20:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","242,1,N,0013,1","99999,9,9,9","999999,9,9,9","+0046,1","+0026,1","10241,1",,,"99999,9,10229,1",,,"9,99,0017,1,999","SYN004BUFR","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-08-20T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","289,1,N,0026,1","99999,9,9,9","999999,9,9,9","+0045,1","+0025,1","10240,1",,,"99999,9,10228,1",,,"3,99,9999,9,999","SYN004BUFR","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-08-20T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","308,1,N,0020,1","99999,9,9,9","999999,9,9,9","+0046,1","+0021,1","10241,1",,,"99999,9,10229,1","4,1,000,1,+999,9",,"9,99,0032,1,999","SYN004BUFR",
"01002099999","2023-08-25T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","170,1,N,0032,1","99999,9,9,9","999999,9,9,9","+0082,1","+0041,1","10046,1",,,"99999,9,10035,1","7,1,014,1,+999,9","0067,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-09-01T20:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","211,1,N,0111,1","99999,9,9,9","999999,9,9,9","+0057,1","+0010,1","10147,1",,,"99999,9,10135,1","5,1,000,1,+999,9","0121,1","9,99,0111,1,999","SYN004BUFR",
"01002099999","2023-09-06T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","264,1,N,0128,1","99999,9,9,9","999999,9,9,9","+0026,1","+0003,1","09926,1",,,"99999,9,09914,1","2,1,006,1,+999,9","0156,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-09-09T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","263,1,N,0037,1","99999,9,9,9","999999,9,9,9","+0045,1","+0041,1","09798,1",,,"99999,9,09786,1","7,1,017,1,+999,9","0050,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-09-12T23:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","284,1,N,0082,1","99999,9,9,9","999999,9,9,9","-0005,1","-0019,1","10031,1",,,"99999,9,10020,1","6,1,003,1,+999,9","0094,1","9,99,0085,1,999","SYN004BUFR",
"01002099999","2023-09-15T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","331,1,N,0057,1","99999,9,9,9","999999,9,9,9","-0014,1","-0032,1","10066,1",,,"99999,9,10054,1",,"0072,1","9,99,0062,1,999","SYN004BUFR","Q014     3APCTENQ02.1    3APC3  "
"01002099999","2023-09-19T20:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","305,1,N,0014,1","99999,9,9,9","999999,9,9,9","-0039,1","-0055,1","10184,1",,,"99999,9,10172,1","7,1,005,1,+999,9",,"9,99,0029,1,999","SYN004BUFR",
"01002099999","2023-09-23T23:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","016,1,N,0035,1","99999,9,9,9","999999,9,9,9","-0017,1","-0038,1","10103,1",,,"99999,9,10091,1",,"0052,1","9,99,0044,1,999","SYN004BUFR","Q014     3APCTENQ02.3    3APC3  "
"01002099999","2023-09-27T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","283,1,N,0068,1","99999,9,9,9","999999,9,9,9","-0045,1","-0061,1","10184,1",,,"99999,9,10172,1","2,1,004,1,+999,9","0090,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-09-29T23:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","023,1,N,0110,1","99999,9,9,9","999999,9,9,9","-0014,1","-0035,1","10082,1",,,"99999,9,10071,1","0,1,002,1,+999,9","0144,1","9,99,0121,1,999","SYN004BUFR",
"01002099999","2023-09-30T23:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","301,1,N,0143,1","99999,9,9,9","999999,9,9,9","-0052,1","-0069,1","10062,1",,,"99999,9,10050,1","7,1,008,1,+999,9","0168,1","9,99,0146,1,999","SYN004BUFR",
"01002099999","2023-10-02T23:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","327,1,N,0126,1","99999,9,9,9","999999,9,9,9","-0047,1","-0068,1","10005,1",,,"99999,9,09994,1","7,1,011,1,+999,9","0189,1","9,99,0135,1,999","SYN004BUFR",
"01002099999","2023-10-03T20:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","999,9,N,0153,1","99999,9,9,9","999999,9,9,9","-0024,1","-0036,1","09942,1","120,M,-0020,1","120,N,-0024,1","99999,9,09930,1","2,1,012,1,+999,9","0185,1","9,99,0158,1,999","SYN004BUFR",
"01002099999","2023-10-04T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","999,9,N,0159,1","99999,9,9,9","999999,9,9,9","-0030,1","-0048,1","09946,1","120,M,-0028,1","120,N,-0031,1","99999,9,09934,1","5,1,000,1,+999,9","0185,1","9,99,0162,1,999","SYN004BUFR",
"01002099999","2023-10-07T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","077,1,N,0082,1","99999,9,9,9","999999,9,9,9","-0010,1","-0047,1","10124,1",,,"99999,9,10112,1","2,1,006,1,+999,9","0124,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-10-09T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","119,1,N,0066,1","99999,9,9,9","999999,9,9,9","-0085,1","-0121,1","10197,1",,,"99999,9,10185,1","2,1,005,1,+999,9","0080,1","9,99,0076,1,999","SYN004BUFR",
"01002099999","2023-10-10T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","130,1,N,0056,1","99999,9,9,9","999999,9,9,9","-0077,1","-0110,1","10198,1",,,"99999,9,10186,1","2,1,004,1,+999,9","0081,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-10-12T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","073,1,N,0090,1","99999,9,9,9","999999,9,9,9","-0022,1","-0047,1","10118,1",,,"99999,9,10106,1",,"0107,1","9,99,0098,1,999","SYN004BUFR","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-10-13T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","059,1,N,0101,1","99999,9,9,9","999999,9,9,9","-0015,1","-0034,1","10110,1",,,"99999,9,10098,1","6,1,009,1,+999,9","0122,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-10-16T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","087,1,N,0121,1","99999,9,9,9","999999,9,9,9","-0017,1","-0053,1","10200,1",,,"99999,9,10188,1","3,1,009,1,+999,9","0144,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-10-18T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0050,1","99999,9,9,N","999999,9,9,9","-0038,1","-0078,1","10171,1","240,M,-0030,1","240,N,-0044,1","99999,9,10159,1","7,1,021,1,+999,9",,"3,99,0060,1,999","SYN07601002 46/// /1405 11038 21078 30159 40171 57021 333 11030 21044 90710 91106=",
"01002099999","2023-10-18T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","180,1,N,0100,1","99999,9,9,N","999999,9,9,9","+0004,1","-0044,1","10088,1","240,M,+0011,1","240,N,+0004,1","99999,9,10076,1","8,1,046,1,+999,9",,"3,99,0150,1,999","SYN07601002 46/// /1810 10004 21044 30076 40088 58046 333 10011 20004 90710 91115=",
"01002099999","2023-10-19T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","186,1,N,0094,1","99999,9,9,9","999999,9,9,9","+0012,1","-0027,1","10044,1",,,"99999,9,10032,1","6,1,044,1,+999,9","0103,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-10-19T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","200,1,N,0090,1","99999,9,9,N","999999,9,9,9","+0019,1","-0019,1","09993,1","240,M,+0020,1","240,N,+0017,1","99999,9,09981,1","7,1,051,1,+999,9",,"3,99,0110,1,999","SYN07601002 46/// /2009 10019 21019 39981 49993 57051 333 10020 20017 90710 91111=",
"01002099999","2023-10-19T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0120,1","99999,9,9,N","999999,9,9,9","-0007,1","-0014,1","09926,1","240,M,+0023,1","240,N,-0007,1","99999,9,09914,1","8,1,015,1,+999,9",,"3,99,0160,1,999","SYN07601002 46/// /3012 11007 21014 39914 49926 58015 333 10023 21007 90710 91116=",
"01002099999","2023-10-19T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0160,1","99999,9,9,N","999999,9,9,9","-0078,1","-0099,1","09958,1","240,M,-0076,1","240,N,-0083,1","99999,9,09946,1","5,1,000,1,+999,9",,"3,99,0200,1,999","SYN07601002 46/// /3016 11078 21099 39946 49958 55000 333 11076 21083 90710 91120=",
"01002099999","2023-10-19T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","270,1,N,0180,1","99999,9,9,N","999999,9,9,9","-0075,1","-0111,1","09954,1","240,M,-0074,1","240,N,-0081,1","99999,9,09942,1","6,1,010,1,+999,9",,"3,99,0220,1,999","SYN07601002 46/// /2718 11075 21111 39942 49954 56010 333 11074 21081 90710 91122=",
"01002099999","2023-10-20T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0190,1","99999,9,9,N","999999,9,9,9","-0066,1","-0086,1","09991,1","240,M,-0063,1","240,N,-0069,1","99999,9,09979,1","2,1,040,1,+999,9",,"3,99,0220,1,999","SYN07601002 46/// /3019 11066 21086 39979 49991 52040 333 11063 21069 90710 91122=",
"01002099999","2023-10-20T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","300,1,N,0130,1","99999,9,9,N","999999,9,9,9","-0066,1","-0081,1","10090,1","240,M,-0062,1","240,N,-0069,1","99999,9,10078,1","3,1,037,1,+999,9",,"3,99,0160,1,999","SYN07601002 46/// /3013 11066 21081 30078 40090 53037 333 11062 21069 90710 91116=",
"01002099999","2023-10-20T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","330,1,N,0090,1","99999,9,9,N","999999,9,9,9","-0066,1","-0085,1","10146,1","240,M,-0063,1","240,N,-0066,1","99999,9,10134,1","2,1,026,1,+999,9",,"3,99,0130,1,999","SYN07601002 46/// /3309 11066 21085 30134 40146 52026 333 11063 21066 90710 91113=",
"01002099999","2023-10-21T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","280,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0060,1","-0088,1","10177,1","240,M,-0059,1","240,N,-0064,1","99999,9,10164,1","3,1,012,1,+999,9",,"3,99,0100,1,999","SYN07601002 46/// /2808 11060 21088 30164 40177 53012 333 11059 21064 90710 91110=",
"01002099999","2023-10-21T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","330,1,N,0080,1","99999,9,9,N","999999,9,9,9","-0062,1","-0116,1","10192,1","240,M,-0059,1","240,N,-0063,1","99999,9,10180,1","2,1,008,1,+999,9",,"3,99,0110,1,999","SYN07601002 46/// /3308 11062 21116 30180 40192 52008 333 11059 21063 90710 91111=",
"01002099999","2023-10-21T22:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","303,1,N,0056,1","99999,9,9,9","999999,9,9,9","-0072,1","-0109,1","10186,1",,,"99999,9,10174,1",,"0081,1","9,99,0065,1,999","SYN004BUFR","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-10-22T00:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","292,1,N,0071,1","99999,9,9,9","999999,9,9,9","-0072,1","-0098,1","10183,1",,,"99999,9,10170,1","5,1,002,1,+999,9","0103,1","3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-10-22T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","310,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0078,1","-0096,1","10183,1","240,M,-0077,1","240,N,-0081,1","99999,9,10170,1","4,1,000,1,+999,9",,"3,99,0110,1,999","SYN07601002 46/// /3107 11078 21096 30170 40183 54000 333 11077 21081 90710 91111=",
"01002099999","2023-10-22T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","320,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0077,1","-0119,1","10189,1","240,M,-0074,1","240,N,-0077,1","99999,9,10177,1","2,1,006,1,+999,9",,"3,99,0080,1,999","SYN07601002 46/// /3206 11077 21119 30177 40189 52006 333 11074 21077 90710 91108=",
"01002099999","2023-10-22T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","320,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0085,1","-0112,1","10200,1","240,M,-0081,1","240,N,-0086,1","99999,9,10188,1","2,1,006,1,+999,9",,"3,99,0070,1,999","SYN07601002 46/// /3204 11085 21112 30188 40200 52006 333 11081 21086 90710 91107=",
"01002099999","2023-10-22T21:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","159,1,N,0027,1","99999,9,9,9","999999,9,9,9","-0082,1","-0103,1","10213,1",,,"99999,9,10200,1","2,1,007,1,+999,9",,"3,99,9999,9,999","SYN004BUFR",
"01002099999","2023-10-23T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","110,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0059,1","-0079,1","10214,1","240,M,-0058,1","240,N,-0071,1","99999,9,10202,1","2,1,003,1,+999,9",,"3,99,0050,1,999","SYN07601002 46/// /1104 11059 21079 30202 40214 52003 333 11058 21071 90710 91105=",
"01002099999","2023-10-23T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","160,1,N,0060,1","99999,9,9,N","999999,9,9,9","-0080,1","-0100,1","10219,1","240,M,-0072,1","240,N,-0080,1","99999,9,10206,1","2,1,006,1,+999,9",,"3,99,0060,1,999","SYN07601002 46/// /1606 11080 21100 30206 40219 52006 333 11072 21080 90710 91106=",
"01002099999","2023-10-23T15:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","140,1,N,0030,1","99999,9,9,N","999999,9,9,9","-0075,1","-0109,1","10219,1","240,M,-0075,1","240,N,-0090,1","99999,9,10207,1",,,"3,99,0040,1,999","SYN07601002 46/// /1403 11075 21109 30207 40219 54002 333 11075 21090 90710 91104=","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-10-24T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","130,1,N,0040,1","99999,9,9,N","999999,9,9,9","-0054,1","-0090,1","10194,1","240,M,-0054,1","240,N,-0063,1","99999,9,10182,1",,,"3,99,0050,1,999","SYN07601002 46/// /1304 11054 21090 30182 40194 54002 333 11054 21063 90710 91105=","Q014     3APCTENQ02.2    3APC3  "
"01002099999","2023-10-24T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","290,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0010,1","-0031,1","10207,1","240,M,-0002,1","240,N,-0011,1","99999,9,10195,1","1,1,009,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /2907 11010 21031 30195 40207 51009 333 11002 21011 90710 91109=",
"01002099999","2023-10-25T03:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","060,1,N,0010,1","99999,9,9,N","999999,9,9,9","-0012,1","-0063,1","10179,1","240,M,-0012,1","240,N,-0020,1","99999,9,10167,1","7,1,011,1,+999,9",,"3,99,0030,1,999","SYN07601002 46/// /0601 11012 21063 30167 40179 57011 333 11012 21020 90710 91103=",
"01002099999","2023-10-25T09:00:00","4","80.05","16.25","8.0","VERLEGENHUKEN, NO","FM-12","99999","V020","220,1,N,0070,1","99999,9,9,N","999999,9,9,9","-0014,1","-0040,1","10172,1","240,M,-0011,1","240,N,-0018,1","99999,9,10160,1","4,1,000,1,+999,9",,"3,99,0090,1,999","SYN07601002 46/// /2207 11014 21040 30160 40172 54000 333 11011 21018 90710 91109=",
